model,n_trials,subject_id,source_study,negative_log_likelihood,log_likelihood,aic,bic,converged,optimizer_message,n_function_evaluations,n_iterations,n_starts,learning_rate,inverse_temperature,outcome_sensitivity,loss_aversion,response_consistency,delta_aic,delta_bic,best_aic,best_bic
q_learning,100,332,Wood,110.56515431685838,-110.56515431685838,225.13030863371677,230.34064900569294,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,9,1,0.3565629318634924,1.5014574945069767,,,,10.836144886438973,5.6258045144627715,False,False
pvl_delta,100,333,Wood,133.46124659567775,-133.46124659567775,274.9224931913555,285.34317393530785,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,250,26,32,0.00019298863140270364,,1e-06,0.43312786507058104,4.792418760471116,1.3675929709781371,6.577933342954282,False,False
q_learning,100,333,Wood,134.77745011018868,-134.77745011018868,273.55490022037736,278.76524059235356,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,138,30,1,0.0033026092077195,20.0,,,,0.0,0.0,True,True
pvl_delta,100,334,Wood,138.6294360788319,-138.6294360788319,285.2588721576638,295.67955290161615,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,2,32,1e-06,,2.0,1e-06,0.00042057351702979055,3.9999999336854444,9.210340305661589,False,False
q_learning,100,334,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,0.0,0.0,True,True
pvl_delta,100,335,Wood,133.02050086978136,-133.02050086978136,274.0410017395627,284.46168248351506,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,335,43,32,0.0003722052164137358,,0.8688198550457666,0.8981869229775306,4.999999442131361,1.9536119760846304,7.163952348060775,False,False
q_learning,100,335,Wood,134.04369488173904,-134.04369488173904,272.0873897634781,277.2977301354543,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,162,34,1,0.0025056609251614616,20.0,,,,0.0,0.0,True,True
pvl_delta,100,336,Wood,138.62943611198918,-138.62943611198918,285.25887222397836,295.6795529679307,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,1,32,1e-06,,1e-06,1e-06,0.0,4.0,9.210340371976145,False,False
q_learning,100,336,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,0.0,0.0,True,True
pvl_delta,100,337,Wood,138.6294361116735,-138.6294361116735,285.258872223347,295.67955296729934,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,2,32,1e-06,,1e-06,1e-06,4.7877774272318385e-06,3.99999999936864,9.210340371344785,False,False
q_learning,100,337,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,0.0,0.0,True,True
pvl_delta,100,338,Wood,116.1915115784647,-116.1915115784647,240.3830231569294,250.80370390088177,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,260,28,32,0.0008434042138727828,,2.0,0.033280080337320474,4.983942571093489,0.0,0.0,True,True
q_learning,100,338,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,40.87584906704896,35.66550869507279,False,False
pvl_delta,100,339,Wood,105.0326891669558,-105.0326891669558,218.0653783339116,228.48605907786398,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,315,47,32,0.7201143012315668,,0.08055349878405782,10.0,0.21687756440049288,0.0,0.0,True,True
q_learning,100,339,Wood,122.5164554301253,-122.5164554301253,249.0329108602506,254.24325123222678,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,54,11,1,0.8254178253268891,0.3497947294496427,,,,30.967532526339,25.757192154362798,False,False
pvl_delta,100,340,Wood,138.62943611197022,-138.62943611197022,285.25887222394044,295.6795529678928,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,2,32,1e-06,,1e-06,1e-06,1.3130082946668582e-06,3.9999999999620854,9.21034037193823,False,False
q_learning,100,340,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,0.0,0.0,True,True
pvl_delta,100,341,Wood,138.62943611198904,-138.62943611198904,285.2588722239781,295.6795529679304,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,2,32,1e-06,,1e-06,0.9790991057716201,2.6303883307750114e-09,3.999999999999716,9.21034037197586,False,False
q_learning,100,341,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,0.0,0.0,True,True
pvl_delta,100,342,Wood,134.52267706472725,-134.52267706472725,277.0453541294545,287.46603487340684,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,12,32,0.0027576686431139644,,0.70912385234304,5.965082432847778,1.5753244447644787,2.0729248134001637,7.283265185376308,False,False
q_learning,100,342,Wood,135.48621465802717,-135.48621465802717,274.97242931605433,280.18276968803053,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,14,1,0.06767366629727455,0.8705463949125066,,,,0.0,0.0,True,True
pvl_delta,100,343,Wood,105.44773963605815,-105.44773963605815,218.8954792721163,229.31616001606866,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,195,28,32,0.6939030679262452,,1e-06,1e-06,1.2431387484796639,0.0,0.0,True,True
q_learning,100,343,Wood,125.23945945540423,-125.23945945540423,254.47891891080846,259.68925928278463,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,10,1,0.8859036200097169,0.3259399018270037,,,,35.58343963869217,30.37309926671597,False,False
pvl_delta,100,344,Wood,121.44084423389671,-121.44084423389671,250.88168846779342,261.30236921174577,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,525,74,32,0.05072967967303035,,1.0280715804531118,1.3231167232397723,1.384270467633593,3.43593905728477,8.646279429260943,False,False
q_learning,100,344,Wood,121.72287470525433,-121.72287470525433,247.44574941050865,252.65608978248483,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,8,1,0.09526930652747828,2.789511830487407,,,,0.0,0.0,True,True
pvl_delta,100,345,Wood,127.81564555258625,-127.81564555258625,263.6312911051725,274.05197184912487,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,235,35,32,0.2863178690251407,,0.5048889274624028,1.0534325871758288,0.8798301660766511,0.0,0.0,True,True
q_learning,100,345,Wood,133.42328858147184,-133.42328858147184,270.8465771629437,276.0569175349199,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,9,1,0.34529602982834723,0.4119616507086338,,,,7.215286057771152,2.0049456857950076,False,False
pvl_delta,100,346,Wood,134.3784534963577,-134.3784534963577,276.7569069927154,287.17758773666776,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,130,8,32,0.0002506132789196018,,1e-06,9.999999269152845,3.8091584450257567,0.0,0.7083751407132013,True,False
q_learning,100,346,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,4.501965231262943,0.0,False,True
pvl_delta,100,347,Wood,133.4996081582531,-133.4996081582531,274.9992163165062,285.41989706045854,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,560,69,32,0.02415913142240571,,1.022814107933133,0.2749249648956733,1.6847122182791976,0.0,0.0,True,True
q_learning,100,347,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,6.259655907472165,1.0493155354960209,False,False
pvl_delta,100,348,Wood,134.04763502177087,-134.04763502177087,276.09527004354175,286.5159507874941,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,325,32,32,0.00019215026697871375,,0.04258543640602705,3.6231316761685974,4.996984673242215,0.0,0.04673819153953218,True,False
q_learning,100,348,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,5.163602180436612,0.0,False,True
pvl_delta,100,349,Wood,79.82541032812154,-79.82541032812154,167.65082065624307,178.07150140019544,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,140,20,32,0.2278715073589187,,0.2032329810496673,0.5960914373786164,1.7638906528336469,0.0,0.0,True,True
q_learning,100,349,Wood,108.61659081209645,-108.61659081209645,221.2331816241929,226.44352199616907,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63,18,1,0.037616308998692796,7.061648325062735,,,,53.582360967949825,48.37202059597362,False,False
pvl_delta,100,350,Wood,113.21688844971197,-113.21688844971197,234.43377689942395,244.85445764337632,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,90,14,32,0.25404109023945454,,0.6562528138255926,1.003611465750035,1.0085414368679324,0.0,3.4763054411529026,True,False
q_learning,100,350,Wood,116.08390591512362,-116.08390591512362,236.16781183024725,241.37815220222342,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,19,1,0.07821905339619459,2.8401236537479835,,,,1.7340349308232987,0.0,False,True
pvl_delta,100,351,Wood,134.93890626090885,-134.93890626090885,277.8778125218177,288.29849326577005,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,205,22,32,0.00011907526960879238,,1e-06,4.504832348550082,4.999999989431872,0.0,1.829280669815489,True,False
q_learning,100,351,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,3.3810597021606554,0.0,False,True
pvl_delta,100,352,Wood,83.96691708897399,-83.96691708897399,175.93383417794797,186.35451492190035,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,110,16,32,0.06977947213228933,,0.9453170511074126,0.7155861681756798,2.3155154148667076,0.0,1.392905271720963,True,False
q_learning,100,352,Wood,87.8756346391016,-87.8756346391016,179.7512692782032,184.96160965017938,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,22,1,0.020151672973905268,20.0,,,,3.8174351002552385,0.0,False,True
pvl_delta,100,353,Wood,123.4838901961295,-123.4838901961295,254.967780392259,265.38846113621133,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1090,155,32,0.06523402185277721,,0.7455019490131053,0.912053085915259,1.3988727889627095,0.0,2.526451904585599,True,False
q_learning,100,353,Wood,126.82583442982477,-126.82583442982477,257.65166885964953,262.86200923162573,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,144,35,1,0.004177033279575294,20.0,,,,2.6838884673905454,0.0,False,True
pvl_delta,100,354,Wood,116.3460486840493,-116.3460486840493,240.6920973680986,251.11277811205096,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,255,36,32,0.10883212028580662,,0.23277671294998997,2.2758912748984854,1.1786296668962617,0.0,0.0,True,True
q_learning,100,354,Wood,132.58881278329906,-132.58881278329906,269.1776255665981,274.3879659385743,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48,11,1,0.3002730865169518,0.4796504137949807,,,,28.485528198499537,23.275187826523364,False,False
pvl_delta,100,355,Wood,138.6294361085541,-138.6294361085541,285.2588722171082,295.67955296106055,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,120,2,32,1e-06,,1e-06,1e-06,0.00015631940186722204,3.9999999931298476,9.210340365105992,False,False
q_learning,100,355,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,0.0,0.0,True,True
pvl_delta,100,356,Wood,138.62943611198895,-138.62943611198895,285.2588722239779,295.67955296793025,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2,32,1e-06,,1e-06,1.7597724184102017,4.775943310022624e-09,3.9999999999995453,9.21034037197569,False,False
q_learning,100,356,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,0.0,0.0,True,True
pvl_delta,100,357,Wood,138.6294361119888,-138.6294361119888,285.2588722239776,295.67955296792996,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2,32,1e-06,,1e-06,1.813955569447563,6.338578706694208e-09,3.999999999999261,9.210340371975406,False,False
q_learning,100,357,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,0.0,0.0,True,True
pvl_delta,100,358,Wood,138.62943611194964,-138.62943611194964,285.2588722238993,295.67955296785163,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2,32,1e-06,,1e-06,1e-06,8.156802995802289e-07,3.999999999920931,9.210340371897075,False,False
q_learning,100,358,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,0.0,0.0,True,True
pvl_delta,100,359,Wood,135.41972230383112,-135.41972230383112,278.83944460766224,289.2601253516146,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,125,6,32,0.0002578211681624136,,1e-06,1e-06,4.999999987792827,1.043557356402232,6.2538977283783765,False,False
q_learning,100,359,Wood,136.89794362563,-136.89794362563,277.79588725126,283.0062276232362,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,99,23,1,0.0018473428902210044,20.0,,,,0.0,0.0,True,True
pvl_delta,100,360,Wood,112.1667179565896,-112.1667179565896,232.3334359131792,242.75411665713156,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,110,18,32,0.107551162261088,,0.6436716526234064,0.7797023967813654,1.5900278893141004,0.0,0.0,True,True
q_learning,100,360,Wood,123.47328320080226,-123.47328320080226,250.9465664016045,256.1569067735807,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,102,21,1,0.005026001732309923,20.0,,,,18.613130488425327,13.402790116449154,False,False
pvl_delta,100,361,Wood,113.74229476029447,-113.74229476029447,235.48458952058894,245.90527026454131,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,185,24,32,0.0951922051784017,,0.8855455155334337,1.012869307819134,1.484133985008729,2.9479527543467725,8.158293126322974,False,False
q_learning,100,361,Wood,114.26831838312108,-114.26831838312108,232.53663676624217,237.74697713821834,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57,16,1,0.06914210792002957,4.482560092104438,,,,0.0,0.0,True,True
pvl_delta,100,362,Wood,96.88331635115073,-96.88331635115073,201.76663270230145,212.18731344625382,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,320,36,32,0.0011264328949793629,,0.8819673185594201,0.7158413779321443,4.999982537867148,0.0,0.0,True,True
q_learning,100,362,Wood,107.55192764489486,-107.55192764489486,219.10385528978972,224.3141956617659,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,78,18,1,0.009373658754796664,20.0,,,,17.33722258748827,12.126882215512069,False,False
pvl_delta,100,363,Wood,115.36213430931952,-115.36213430931952,238.72426861863903,249.1449493625914,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,875,116,32,0.999999,,1.7193669954975588,0.00013649990695429912,0.8143295570654399,0.0,0.0,True,True
q_learning,100,363,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,42.53460360533933,37.324263233363155,False,False
pvl_delta,100,364,Wood,138.62943611198918,-138.62943611198918,285.25887222397836,295.6795529679307,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,1,32,1e-06,,1e-06,1e-06,0.0,4.0,9.210340371976145,False,False
q_learning,100,364,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,0.0,0.0,True,True
pvl_delta,100,365,Wood,138.62943611165184,-138.62943611165184,285.2588722233037,295.67955296725603,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,115,2,32,1e-06,,1e-06,1e-06,2.5579538487363607e-05,3.9999999993253255,9.21034037130147,False,False
q_learning,100,365,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,0.0,0.0,True,True
pvl_delta,100,366,Wood,138.62943611057466,-138.62943611057466,285.2588722211493,295.67955296510166,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,2,32,1e-06,,1e-06,1e-06,1.2939200163835008e-05,3.99999999717096,9.210340369147104,False,False
q_learning,100,366,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,0.0,0.0,True,True
pvl_delta,100,367,Wood,76.06892147467029,-76.06892147467029,160.13784294934058,170.55852369329295,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,125,21,32,0.09765330430400353,,0.6015059598057878,1.3064018125989016,2.169841310832034,0.0,0.0,True,True
q_learning,100,367,Wood,104.63460797285852,-104.63460797285852,213.26921594571704,218.4795563176932,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72,20,1,0.012500500617651374,16.284829242669442,,,,53.131372996376456,47.921032624400254,False,False
pvl_delta,100,368,Wood,130.38898566795342,-130.38898566795342,268.77797133590684,279.1986520798592,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,425,54,32,0.1233549376340094,,1e-06,10.0,0.2746810509834477,0.0,0.0,True,True
q_learning,100,368,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,12.480900888071517,7.270560516095372,False,False
pvl_delta,100,369,Wood,127.19200376466607,-127.19200376466607,262.38400752933217,272.8046882732845,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,445,62,32,0.1631926724625374,,0.12346194520441157,0.35950900698018085,1.0860550175913974,0.0,0.0,True,True
q_learning,100,369,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,18.87486469464619,13.664524322670047,False,False
pvl_delta,100,370,Wood,138.6294361119864,-138.6294361119864,285.2588722239728,295.67955296792513,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2,32,1e-06,,2.0,1e-06,5.2459828494057886e-08,3.9999999999944293,9.210340371970574,False,False
q_learning,100,370,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,1,0.0,0.0,,,,0.0,0.0,True,True
pvl_delta,100,371,Wood,110.9414728705417,-110.9414728705417,229.8829457410834,240.30362648503578,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,200,34,32,0.8180982854982607,,1e-06,10.0,0.1898858520894929,0.0,0.0,True,True
q_learning,100,371,Wood,130.39773400413665,-130.39773400413665,264.7954680082733,270.0058083802495,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,102,24,1,0.013581535736238277,6.154771247553706,,,,34.9125222671899,29.702181895213727,False,False
pvl_delta,100,372,Wood,138.62943610754195,-138.62943610754195,285.2588722150839,295.67955295903624,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,2,32,1e-06,,1e-06,1e-06,6.774557905375023e-05,7.931307711491343,13.141648083467487,False,False
q_learning,100,372,Wood,136.66378225179628,-136.66378225179628,277.32756450359255,282.53790487556876,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2,1,0.05231272188663016,1.000298675743604,,,,0.0,0.0,True,True
pvl_delta,100,373,Wood,138.62943611165338,-138.62943611165338,285.25887222330675,295.6795529672591,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,115,2,32,1e-06,,1e-06,1e-06,2.8421709430404007e-05,3.999999999328395,9.21034037130454,False,False
