model,n_trials,subject_id,source_study,negative_log_likelihood,log_likelihood,aic,bic,uniform_choice_nll,nll_improvement_over_uniform,uniform_choice_fit,n_parameters_at_lower_bound,n_parameters_at_upper_bound,n_parameters_at_any_bound,converged,optimizer_message,n_function_evaluations,n_iterations,n_starts,learning_rate,inverse_temperature,outcome_sensitivity,loss_aversion,response_consistency,comparison_eligible,delta_aic,delta_bic,best_aic,best_bic
pvl_delta,100,198,Maia,46.52505618102803,-46.52505618102803,101.05011236205605,111.47079310600841,138.62943611198907,92.10437993096104,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,910,112,32,0.9967534914049081,,2.0,0.00034599971919326516,2.352334726107873,True,0.0,0.0,True,True
q_learning,100,198,Maia,113.50120982389726,-113.50120982389726,231.0024196477945,236.21276001977068,138.62943611198907,25.12822628809181,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,9,10,1.0,0.5299084928174141,,,,True,129.95230728573847,124.74196691376227,False,False
pvl_delta,100,199,Maia,134.5745847265494,-134.5745847265494,277.1491694530988,287.56985019705115,138.62943611198907,4.054851385439662,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,110,19,32,0.999999,,0.21164052788782317,1e-06,0.48682684957248074,True,0.0,2.463845150665236,True,False
q_learning,100,199,Maia,137.94783233720486,-137.94783233720486,279.8956646744097,285.1060050463859,138.62943611198907,0.6816037747842074,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,8,1.0,0.06948676776911067,,,,True,2.7464952213109086,0.0,False,True
pvl_delta,100,200,Maia,90.40036267167083,-90.40036267167083,188.80072534334167,199.22140608729404,138.62943611198907,48.22907344031823,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,730,91,32,0.001190026049634144,,0.14530301824558584,5.632211497550666,5.0,True,0.0,0.0,True,True
q_learning,100,200,Maia,102.0616504578651,-102.0616504578651,208.1233009157302,213.33364128770637,138.62943611198907,36.567785654123966,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,3,8,0.0029932114818446817,100.0,,,,True,19.32257557238853,14.112235200412329,False,False
pvl_delta,100,201,Maia,134.86303732019067,-134.86303732019067,277.72607464038134,288.1467553843337,138.62943611198907,3.7663987917983945,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,160,23,32,0.06266376293834858,,0.7428991617200119,0.8921379718654264,1.0676269276908315,True,0.0,5.065918278319202,True,False
q_learning,100,201,Maia,136.93524836701914,-136.93524836701914,277.8704967340383,283.0808371060145,138.62943611198907,1.6941877449699234,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,14,10,0.0283505466769728,1.573366328298463,,,,True,0.14442209365694225,0.0,False,True
pvl_delta,100,202,Maia,122.03435092506787,-122.03435092506787,252.06870185013574,262.4893825940881,138.62943611198907,16.595085186921196,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,120,19,32,0.4229234815889208,,0.9988971205358741,0.17022174248692085,1.1791675273729207,True,0.0,0.0,True,True
q_learning,100,202,Maia,131.8496318551973,-131.8496318551973,267.6992637103946,272.9096040823708,138.62943611198907,6.779804256791778,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,69,15,10,0.256700095254637,0.7332431879863214,,,,True,15.630561860258837,10.420221488282664,False,False
pvl_delta,100,203,Maia,133.35169088754807,-133.35169088754807,274.70338177509615,285.1240625190485,138.62943611198907,5.2777452244409915,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,630,90,32,0.0002893377840538213,,0.4651558125083561,1.8490680765224745,5.0,True,0.0,2.4257702234263547,True,False
q_learning,100,203,Maia,136.74397596182297,-136.74397596182297,277.48795192364594,282.69829229562214,138.62943611198907,1.8854601501660966,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,3,10,0.00037036248161284694,100.0,,,,True,2.78457014854979,0.0,False,True
pvl_delta,100,204,Maia,89.18869540486989,-89.18869540486989,186.37739080973978,196.79807155369215,138.62943611198907,49.440740707119176,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,490,59,32,0.0013649512650528574,,0.8703121459294649,1.2488386969143743,5.0,True,1.434629767561205,6.644970139537406,False,False
q_learning,100,204,Maia,90.47138052108929,-90.47138052108929,184.94276104217857,190.15310141415475,138.62943611198907,48.15805559089978,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,4,7,0.003398592726681113,100.0,,,,True,0.0,0.0,True,True
pvl_delta,100,205,Maia,135.51948197117656,-135.51948197117656,279.0389639423531,289.45964468630547,138.62943611198907,3.109954140812505,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,310,28,32,0.7384690549648185,,2.0,0.006772563289386815,0.5062076712793315,True,0.0,3.631533886889656,True,False
q_learning,100,205,Maia,138.3088852137198,-138.3088852137198,280.6177704274396,285.8281107994158,138.62943611198907,0.32055089826926064,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,8,3,0.7242289461386442,0.05739322744357172,,,,True,1.5788064850864885,0.0,False,True
pvl_delta,100,206,Maia,73.84390119497944,-73.84390119497944,155.68780238995888,166.10848313391125,138.62943611198907,64.78553491700963,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,430,61,32,0.0015246439578858856,,0.8524637254750611,2.272361770616367,5.0,True,0.0,0.0,True,True
q_learning,100,206,Maia,79.86173301442068,-79.86173301442068,163.72346602884136,168.93380640081753,138.62943611198907,58.767703097568386,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,14,7,0.07579718327122502,10.224452134767919,,,,True,8.035663638882482,2.825323266906281,False,False
pvl_delta,100,207,Maia,94.3368175220336,-94.3368175220336,196.6736350440672,207.09431578801957,138.62943611198907,44.29261858995547,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,190,30,32,0.035389341316688167,,0.41939147408300625,3.9720334013629968,2.1353351072910085,True,0.0,0.0,True,True
q_learning,100,207,Maia,105.12820310929835,-105.12820310929835,214.2564062185967,219.46674659057288,138.62943611198907,33.50123300269071,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,63,12,9,0.034746459457098124,10.843726542065253,,,,True,17.582771174529512,12.37243080255331,False,False
pvl_delta,100,208,Maia,121.49140529396382,-121.49140529396382,250.98281058792764,261.40349133188,138.62943611198907,17.138030818025243,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,490,67,32,0.0003065953915558713,,0.35488485194675434,7.122348911878515,5.0,True,0.0,0.0,True,True
q_learning,100,208,Maia,127.38055144824983,-127.38055144824983,258.76110289649966,263.97144326847587,138.62943611198907,11.248884663739233,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,186,42,10,0.0013186199783942222,100.0,,,,True,7.77829230857202,2.5679519365958754,False,False
pvl_delta,100,209,Maia,131.2857676274122,-131.2857676274122,270.5715352548244,280.99221599877677,138.62943611198907,7.3436684845768525,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,225,30,32,0.999999,,1.54556936557804,0.014918777083526865,0.6226079178532544,True,0.0,0.9963887333887556,True,False
q_learning,100,209,Maia,135.3927434467059,-135.3927434467059,274.7854868934118,279.995827265388,138.62943611198907,3.236692665283158,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,4,2,1.0,0.13743142588947796,,,,True,4.213951638587389,0.0,False,True
pvl_delta,100,210,Maia,47.01287992831971,-47.01287992831971,102.02575985663943,112.44644060059179,138.62943611198907,91.61655618366936,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,265,38,32,0.00636140264171042,,0.9362366360030894,0.966564177334255,4.176441219544679,True,2.1591726936815263,7.369513065657699,False,False
q_learning,100,210,Maia,47.93329358147895,-47.93329358147895,99.8665871629579,105.07692753493409,138.62943611198907,90.69614253051012,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,117,29,8,0.006005827066774077,100.0,,,,True,0.0,0.0,True,True
pvl_delta,100,211,Maia,132.22121065072432,-132.22121065072432,272.44242130144863,282.863102045401,138.62943611198907,6.408225461264749,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,140,23,32,0.13453128088367775,,1e-06,0.15486089121136043,0.9062339299782557,True,0.0,0.0,True,True
q_learning,100,211,Maia,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,,True,8.816450922529725,3.6061105505535807,False,False
pvl_delta,100,212,Maia,123.57315440229314,-123.57315440229314,255.14630880458628,265.56698954853863,138.62943611198907,15.056281709695924,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,450,56,32,0.000775941498797307,,0.5594114669561232,1.7245514802111055,5.0,True,0.0,0.0,True,True
q_learning,100,212,Maia,138.20366535237804,-138.20366535237804,280.4073307047561,285.6176710767323,138.62943611198907,0.4257707596110265,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,5,9,1.0,0.06076069674499741,,,,True,25.261021900169794,20.05068152819365,False,False
pvl_delta,100,213,Maia,129.10904149944554,-129.10904149944554,266.2180829988911,276.6387637428434,138.62943611198907,9.520394612543527,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,105,17,32,0.6201384393478286,,0.4146641999072914,1e-06,0.8890626169221079,True,0.0,0.0,True,True
q_learning,100,213,Maia,136.34453328211072,-136.34453328211072,276.68906656422143,281.89940693619764,138.62943611198907,2.284902829878348,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,75,15,10,1.0,0.1224549694951042,,,,True,10.470983565330357,5.260643193354213,False,False
pvl_delta,100,214,Maia,53.341222166909645,-53.341222166909645,114.68244433381929,125.10312507777167,138.62943611198907,85.28821394507942,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,325,47,32,0.001911286741031377,,0.6403867585002537,2.8011031882622897,5.0,True,0.0,0.0,True,True
q_learning,100,214,Maia,59.26670548804243,-59.26670548804243,122.53341097608487,127.74375134806105,138.62943611198907,79.36273062394663,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,111,26,8,0.006015655876815408,100.0,,,,True,7.8509666422655755,2.6406262702893883,False,False
pvl_delta,100,215,Maia,46.42013042419256,-46.42013042419256,100.84026084838511,111.26094159233747,138.62943611198907,92.2093056877965,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,260,25,32,0.012217274128829456,,0.3760776847600231,2.598717899658401,3.712074722115468,True,0.0,0.0,True,True
q_learning,100,215,Maia,58.628381382939565,-58.628381382939565,121.25676276587913,126.46710313785532,138.62943611198907,80.0010547290495,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,5,8,0.006081356357972506,100.0,,,,True,20.416501917494017,15.206161545517844,False,False
pvl_delta,100,216,Maia,128.56148956939396,-128.56148956939396,265.1229791387879,275.54365988274026,138.62943611198907,10.06794654259511,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,395,37,32,0.00028749981158287467,,2.0,1e-06,4.999999865760021,True,0.0,0.0,True,True
q_learning,100,216,Maia,138.35345569177116,-138.35345569177116,280.7069113835423,285.9172517555185,138.62943611198907,0.2759804202179055,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,10,3,1.0,0.03923490941097244,,,,True,15.583932244754408,10.373591872778263,False,False
pvl_delta,100,217,Maia,133.09840926025913,-133.09840926025913,274.19681852051826,284.6174992644706,138.62943611198907,5.5310268517299335,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,775,102,32,7.345644134911122e-05,,0.23019738772070175,10.0,4.945814646364831,True,0.0,1.391980544012256,True,False
q_learning,100,217,Maia,137.00758917424108,-137.00758917424108,278.01517834848215,283.22551872045835,138.62943611198907,1.6218469377479892,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,342,78,10,0.00035177079411430437,100.0,,,,True,3.8183598279638886,0.0,False,True
pvl_delta,100,218,Maia,114.44546500858142,-114.44546500858142,236.89093001716284,247.31161076111522,138.62943611198907,24.183971103407643,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,255,26,32,0.5755311010345153,,1e-06,0.10192444306745475,1.1864827862571727,True,0.0,0.0,True,True
q_learning,100,218,Maia,131.2794602152208,-131.2794602152208,266.5589204304416,271.7692608024178,138.62943611198907,7.349975896768257,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,3,2,1.0,0.24008054014595478,,,,True,29.667990413278773,24.4576500413026,False,False
pvl_delta,100,219,Maia,116.67793915388555,-116.67793915388555,241.3558783077711,251.77655905172347,138.62943611198907,21.95149695810352,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,425,63,32,0.0004787870907862052,,0.8210721205204511,1.8540657329889532,4.999999992567854,True,1.7473875352674497,6.957727907243651,False,False
q_learning,100,219,Maia,117.80424538625182,-117.80424538625182,239.60849077250364,244.81883114447982,138.62943611198907,20.825190725737244,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63,6,9,0.0016405042937019975,99.99999999804959,,,,True,0.0,0.0,True,True
pvl_delta,100,220,Maia,86.99831218966006,-86.99831218966006,181.9966243793201,192.41730512327248,138.62943611198907,51.63112392232901,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,310,45,32,0.060500443817340314,,0.5659991423529032,2.000655243018935,2.05616819175083,True,0.0,0.0,True,True
q_learning,100,220,Maia,96.9158546787228,-96.9158546787228,197.8317093574456,203.04204972942176,138.62943611198907,41.71358143326627,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60,11,8,0.04860355628349235,10.53830069145331,,,,True,15.83508497812548,10.624744606149278,False,False
pvl_delta,100,221,Maia,122.95073376594512,-122.95073376594512,253.90146753189023,264.3221482758426,138.62943611198907,15.678702346043949,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,265,32,32,0.018731369048217428,,0.40892074696946756,2.5112966567101234,2.077158855280466,True,0.0,0.0,True,True
q_learning,100,221,Maia,132.53180149093006,-132.53180149093006,269.06360298186013,274.27394335383633,138.62943611198907,6.097634621059001,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,195,43,9,0.0007966598653353342,100.0,,,,True,15.162135449969895,9.951795077993722,False,False
pvl_delta,100,292,Premkumar,100.59424658792935,-100.59424658792935,209.1884931758587,219.60917391981107,138.62943611198907,38.03518952405972,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,485,68,32,0.07764481276491805,,0.9659752829650142,1e-06,1.3108849517949486,True,0.0,0.0,True,True
q_learning,100,292,Premkumar,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,,True,72.07037904811966,66.86003867614349,False,False
pvl_delta,100,293,Premkumar,136.66231792056394,-136.66231792056394,281.3246358411279,291.7453165850802,138.62943611198907,1.9671181914251292,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,230,22,32,0.0001857394165428693,,0.3159877896893991,1e-06,5.0,True,0.274202020022301,5.4845423919984455,False,False
q_learning,100,293,Premkumar,138.52521691055279,-138.52521691055279,281.05043382110557,286.2607741930818,138.62943611198907,0.10421920143627972,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,267,59,10,8.297487678937867e-05,96.5155988760322,,,,True,0.0,0.0,True,True
pvl_delta,100,294,Premkumar,127.61233356886936,-127.61233356886936,263.2246671377387,273.64534788169107,138.62943611198907,11.017102543119705,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,230,25,32,0.0002981999567348215,,1e-06,1.0313565002428178,5.0,True,0.0,3.974420704507338,True,False
q_learning,100,294,Premkumar,130.23029340260376,-130.23029340260376,264.4605868052075,269.6709271771837,138.62943611198907,8.399142709385302,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,192,40,8,0.0007643487023457941,100.0,,,,True,1.2359196674688064,0.0,False,True
pvl_delta,100,295,Premkumar,106.62097175264256,-106.62097175264256,221.24194350528512,231.6626242492375,138.62943611198907,32.008464359346505,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,240,32,32,0.025692207113268025,,1.2838287709855707,0.547059134974821,2.60368254575424,True,0.0,1.2634068534793528,True,False
q_learning,100,295,Premkumar,110.59443851189098,-110.59443851189098,225.18887702378197,230.39921739575814,138.62943611198907,28.03499760009808,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,87,23,8,0.011632107001260883,26.647532101428883,,,,True,3.9469335184968486,0.0,False,True
pvl_delta,100,296,Premkumar,128.2115710952368,-128.2115710952368,264.4231421904736,274.84382293442593,138.62943611198907,10.417865016752273,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,85,15,32,0.28993271233779155,,0.20043637211461374,0.20938104520998022,1.0395662409931397,True,0.0,0.0,True,True
q_learning,100,296,Premkumar,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,3,0.0,0.0,,,,True,16.835730033504774,11.62538966152863,False,False
pvl_delta,100,297,Premkumar,99.93845533983789,-99.93845533983789,207.87691067967577,218.29759142362815,138.62943611198907,38.69098077215118,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,235,35,32,0.0525466557452155,,0.8357074945853069,1.3384380814219377,2.048502100176277,True,2.066629467930454,7.276969839906656,False,False
q_learning,100,297,Premkumar,100.90514060587266,-100.90514060587266,205.81028121174532,211.0206215837215,138.62943611198907,37.724295506116405,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,78,23,10,0.04574546303195867,9.807926876327373,,,,True,0.0,0.0,True,True
pvl_delta,100,298,Premkumar,83.48723649673148,-83.48723649673148,174.97447299346297,185.39515373741534,138.62943611198907,55.14219961525758,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,235,29,32,0.9304150217611848,,1.9908436900056914,0.0006873816620537743,1.2460803951082717,True,0.0,0.0,True,True
q_learning,100,298,Premkumar,131.12641229783372,-131.12641229783372,266.25282459566745,271.46316496764365,138.62943611198907,7.503023814155341,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,3,2,1.0,0.13029788517285315,,,,True,91.27835160220448,86.06801123022831,False,False
pvl_delta,100,299,Premkumar,99.68925172317853,-99.68925172317853,207.37850344635706,217.79918419030943,138.62943611198907,38.940184388810536,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,675,91,32,0.034727246390285495,,0.6335006304267863,1.9910118915225627,2.211643271333827,True,0.0,4.99782773451318,True,False
q_learning,100,299,Premkumar,101.79550804191004,-101.79550804191004,207.59101608382008,212.80135645579625,138.62943611198907,36.833928070079025,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63,17,10,0.034932259971832705,10.093077699110745,,,,True,0.2125126374630213,0.0,False,True
