model,n_trials,subject_id,source_study,negative_log_likelihood,log_likelihood,aic,bic,uniform_choice_nll,nll_improvement_over_uniform,uniform_choice_fit,n_parameters_at_lower_bound,n_parameters_at_upper_bound,n_parameters_at_any_bound,converged,optimizer_message,n_function_evaluations,n_iterations,n_starts,learning_rate,inverse_temperature,outcome_sensitivity,loss_aversion,response_consistency
pvl_delta,100,447,Wood,116.80527938693724,-116.80527938693724,241.6105587738745,252.03123951782686,138.62943611198907,21.82415672505182,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,815,104,32,0.999999,,0.5274409929179555,1e-06,0.9032999213817003
q_learning,100,447,Wood,134.93887569724063,-134.93887569724063,273.87775139448127,279.08809176645747,138.62943611198907,3.6905604147484325,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,3,2,1.0,0.10951957615454984,,,
pvl_delta,100,448,Wood,105.78373316521518,-105.78373316521518,219.56746633043036,229.98814707438274,138.62943611198907,32.84570294677388,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,615,83,32,0.148963103510677,,0.4091634142597065,0.723340078488912,1.524541610330208
q_learning,100,448,Wood,136.66282865715758,-136.66282865715758,277.32565731431515,282.53599768629135,138.62943611198907,1.9666074548314896,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,3,2,1.0,0.09587606589751031,,,
pvl_delta,100,449,Wood,75.62399596799042,-75.62399596799042,159.24799193598085,169.66867267993322,138.62943611198907,63.00544014399864,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,190,27,32,0.24870378758458178,,0.5740346923574016,0.6063844397317322,1.844437642349747
q_learning,100,449,Wood,91.39242453964702,-91.39242453964702,186.78484907929405,191.99518945127022,138.62943611198907,47.23701157234204,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,15,8,0.05241298102868819,8.626451457363093,,,
pvl_delta,100,450,Wood,137.53514902896111,-137.53514902896111,283.07029805792223,293.4909788018746,138.62943611198907,1.0942870830279503,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,445,50,32,4.6185849781401e-05,,0.46214849805237496,4.437308214605647,4.808629315701463
q_learning,100,450,Wood,138.08916305138624,-138.08916305138624,280.1783261027725,285.3886664747487,138.62943611198907,0.5402730606028285,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,3,10,0.00017902879777095132,99.99999999999996,,,
pvl_delta,100,451,Wood,130.54585853958454,-130.54585853958454,269.0917170791691,279.51239782312143,138.62943611198907,8.083577572404522,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,85,14,32,0.2055205534205439,,0.7754084400537049,0.47191483571629983,1.033716879184579
q_learning,100,451,Wood,135.3011213479859,-135.3011213479859,274.6022426959718,279.812583067948,138.62943611198907,3.328314764003153,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,27,7,10,0.29460184124038946,0.32823627456102666,,,
pvl_delta,100,452,Wood,137.80273393529873,-137.80273393529873,283.60546787059747,294.0261486145498,138.62943611198907,0.8267021766903326,False,0,2,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,760,88,32,2.4903609088778273e-05,,0.12742795467431448,10.0,5.0
q_learning,100,452,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,100,453,Wood,74.62399172265143,-74.62399172265143,157.24798344530285,167.66866418925522,138.62943611198907,64.00544438933764,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,225,36,32,0.41937540398629347,,0.6149270019904383,1.9790049960380622,1.0168981622432534
q_learning,100,453,Wood,80.01938642499016,-80.01938642499016,164.03877284998032,169.2491132219565,138.62943611198907,58.610049686998906,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,9,7,0.5138751635496297,2.2883249468469735,,,
pvl_delta,100,454,Wood,129.73871722399477,-129.73871722399477,267.47743444798954,277.8981151919419,138.62943611198907,8.890718887994296,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,575,79,32,0.22106844025872116,,0.43631282299459545,0.2528863025887234,1.0589110532551491
q_learning,100,454,Wood,137.87250868406971,-137.87250868406971,279.74501736813943,284.95535774011563,138.62943611198907,0.7569274279193507,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,7,3,0.48056061261758726,0.13998780900282604,,,
pvl_delta,100,455,Wood,130.84154521133306,-130.84154521133306,269.6830904226661,280.10377116661846,138.62943611198907,7.787890900656009,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,170,27,32,0.999999,,0.3831465762995365,0.6527964775658718,0.40778101685486856
q_learning,100,455,Wood,133.38497792317105,-133.38497792317105,270.7699558463421,275.9802962183183,138.62943611198907,5.244458188818015,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,54,14,10,1.0,0.16681775869890283,,,
pvl_delta,100,456,Wood,73.93507086113952,-73.93507086113952,155.87014172227904,166.29082246623142,138.62943611198907,64.69436525084954,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,215,30,32,0.5612387344634047,,0.6115570934721368,0.13422330578206443,1.5541843440350314
q_learning,100,456,Wood,120.10950275817002,-120.10950275817002,244.21900551634005,249.42934588831622,138.62943611198907,18.51993335381904,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,9,4,0.9753735414296373,0.3117658167019053,,,
pvl_delta,100,457,Wood,107.36612134471201,-107.36612134471201,222.73224268942403,233.1529234333764,138.62943611198907,31.263314767277052,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,555,63,32,0.777275769724613,,0.3740148537105486,1e-06,1.124460390352577
q_learning,100,457,Wood,136.21462797845217,-136.21462797845217,276.42925595690434,281.63959632888054,138.62943611198907,2.4148081335368943,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,3,2,1.0,0.1023604466893867,,,
pvl_delta,100,458,Wood,123.13609354205755,-123.13609354205755,254.2721870841151,264.69286782806745,138.62943611198907,15.493342569931514,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,200,27,32,0.1383899657567632,,0.36205740405072745,1e-06,1.1213291129444254
q_learning,100,458,Wood,138.4012038718355,-138.4012038718355,280.802407743671,286.0127481156472,138.62943611198907,0.22823224015357368,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,10,3,1.0,0.027222361686551757,,,
pvl_delta,100,459,Wood,89.6466017072089,-89.6466017072089,187.2932034144178,197.71388415837018,138.62943611198907,48.982834404780164,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,165,21,32,0.10737645610016604,,0.9083294035710208,1.1443117177110813,2.0446523459328394
q_learning,100,459,Wood,90.22521992363806,-90.22521992363806,184.45043984727613,189.6607802192523,138.62943611198907,48.404216188351,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,87,12,8,0.10382235128009122,8.092912358226116,,,
pvl_delta,100,460,Wood,106.09094092981803,-106.09094092981803,220.18188185963606,230.60256260358844,138.62943611198907,32.53849518217103,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,565,76,32,0.1574410271001526,,0.6400786353351543,0.1916401381203108,1.3615556316228472
q_learning,100,460,Wood,138.4173163830303,-138.4173163830303,280.8346327660606,286.0449731380368,138.62943611198907,0.2121197289587542,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,11,3,1.0,0.023179025617495692,,,
pvl_delta,100,461,Wood,106.09094092981803,-106.09094092981803,220.18188185963606,230.60256260358844,138.62943611198907,32.53849518217103,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,565,76,32,0.1574410271001526,,0.6400786353351543,0.1916401381203108,1.3615556316228472
q_learning,100,461,Wood,138.4173163830303,-138.4173163830303,280.8346327660606,286.0449731380368,138.62943611198907,0.2121197289587542,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,11,3,1.0,0.023179025617495692,,,
pvl_delta,100,462,Wood,109.78814071492482,-109.78814071492482,227.57628142984964,237.99696217380202,138.62943611198907,28.841295397064243,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,12,32,0.40795998894666036,,0.4024783689639397,0.3042338177607658,1.3906835280877763
q_learning,100,462,Wood,133.11443879538177,-133.11443879538177,270.22887759076355,275.43921796273975,138.62943611198907,5.5149973166072925,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,5,2,1.0,0.14311759252677309,,,
pvl_delta,100,463,Wood,130.0776901663679,-130.0776901663679,268.1553803327358,278.5760610766881,138.62943611198907,8.551745945621178,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,215,16,32,0.909878792120878,,0.7668967286118288,0.22181541115344344,0.525869101010235
q_learning,100,463,Wood,135.67955343435574,-135.67955343435574,275.3591068687115,280.5694472406877,138.62943611198907,2.949882677633326,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,10,1.0,0.08310025216694122,,,
pvl_delta,100,464,Wood,103.52317937703491,-103.52317937703491,215.04635875406981,225.4670394980222,138.62943611198907,35.10625673495416,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,555,75,32,0.999999,,0.40501625756160514,1e-06,1.0076735711978857
q_learning,100,464,Wood,132.63087115281323,-132.63087115281323,269.26174230562646,274.47208267760266,138.62943611198907,5.998564959175837,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.17703346218396077,,,
pvl_delta,100,465,Wood,70.98853166601596,-70.98853166601596,149.97706333203192,160.3977440759843,138.62943611198907,67.6409044459731,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,410,52,32,0.46614262032299586,,0.8081233789031322,0.13730680237157553,1.763445605053899
q_learning,100,465,Wood,87.62650757331309,-87.62650757331309,179.25301514662618,184.46335551860236,138.62943611198907,51.002928538675974,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,102,23,7,0.1402672191123289,8.596849075252607,,,
pvl_delta,100,466,Wood,138.49711747763823,-138.49711747763823,284.99423495527645,295.4149156992288,138.62943611198907,0.13231863435083824,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,160,22,32,0.5058140121034549,,1e-06,9.266467957453148,0.018415300768735685
q_learning,100,466,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,100,467,Wood,113.50716526651868,-113.50716526651868,235.01433053303737,245.43501127698974,138.62943611198907,25.122270845470382,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,195,24,32,0.03249786303491585,,0.5856783197820651,0.1907593116088492,1.9233266782769036
q_learning,100,467,Wood,137.82057133207888,-137.82057133207888,279.64114266415777,284.85148303613397,138.62943611198907,0.8088647799101807,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,6,3,0.7001561152254744,0.07389271576216555,,,
pvl_delta,100,468,Wood,48.02870579030606,-48.02870579030606,104.05741158061213,114.4780923245645,138.62943611198907,90.600730321683,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,275,32,32,0.19612649159282342,,1e-06,2.1878854663161693,2.010712972833571
q_learning,100,468,Wood,104.05979147232509,-104.05979147232509,212.11958294465018,217.32992331662635,138.62943611198907,34.56964463966398,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,144,30,9,0.0018963869329894638,100.0,,,
pvl_delta,100,469,Wood,137.70540546036028,-137.70540546036028,283.41081092072056,293.8314916646729,138.62943611198907,0.9240306516287831,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,815,101,32,9.163737136517235e-05,,2.0,1e-06,4.980777066358777
q_learning,100,469,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,100,470,Worthy,119.58954755938177,-119.58954755938177,247.17909511876354,257.5997758627159,138.62943611198907,19.039888552607295,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,140,21,32,0.8583670348021958,,0.3064286540753275,0.0020260500580763,0.9512502692819268
q_learning,100,470,Worthy,134.48761601005884,-134.48761601005884,272.9752320201177,278.1855723920939,138.62943611198907,4.141820101930222,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.17565218018544065,,,
pvl_delta,100,471,Worthy,44.716135522508665,-44.716135522508665,97.43227104501733,107.8529517889697,138.62943611198907,93.9133005894804,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,860,122,32,0.3485101911902611,,1.5690125482253794,0.04329042015047844,2.2602813234173116
q_learning,100,471,Worthy,70.59748457325915,-70.59748457325915,145.1949691465183,150.40530951849448,138.62943611198907,68.03195153872991,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,57,12,7,0.10387322878072178,9.667175904226726,,,
pvl_delta,100,472,Worthy,125.53558740914544,-125.53558740914544,259.07117481829084,269.49185556224325,138.62943611198907,13.09384870284363,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,180,30,32,0.999999,,1e-06,0.5032103793889867,0.5697365001048852
q_learning,100,472,Worthy,132.92219689916743,-132.92219689916743,269.84439379833486,275.05473417031106,138.62943611198907,5.707239212821634,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,10,1.0,0.1854198980108632,,,
pvl_delta,100,473,Worthy,114.47922477660391,-114.47922477660391,236.95844955320783,247.3791302971602,138.62943611198907,24.15021133538515,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,155,24,32,0.4593482654167761,,1e-06,0.13405559269171813,1.167873255041076
q_learning,100,473,Worthy,134.01371092631902,-134.01371092631902,272.02742185263804,277.23776222461424,138.62943611198907,4.615725185670044,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,5,2,1.0,0.2000559185703022,,,
pvl_delta,100,474,Worthy,104.69712660508958,-104.69712660508958,217.39425321017916,227.81493395413153,138.62943611198907,33.932309506899486,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,835,111,32,0.6118335116655134,,1.107607081645134,0.006022188399573015,1.2399111809527936
q_learning,100,474,Worthy,137.6284248364812,-137.6284248364812,279.2568496729624,284.4671900449386,138.62943611198907,1.0010112755078637,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.06805114005193906,,,
pvl_delta,100,475,Worthy,112.08889769321047,-112.08889769321047,232.17779538642094,242.5984761303733,138.62943611198907,26.540538418778596,False,2,0,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,130,21,32,0.9707519583505099,,1e-06,1e-06,0.9654036664295654
q_learning,100,475,Worthy,133.54623298660198,-133.54623298660198,271.09246597320396,276.30280634518016,138.62943611198907,5.083203125387087,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,7,2,1.0,0.18614415835147136,,,
pvl_delta,100,476,Worthy,110.01213886281906,-110.01213886281906,228.02427772563811,238.4449584695905,138.62943611198907,28.617297249170008,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,520,62,32,0.8824510984393474,,0.5587622352121882,0.00014598798378347426,1.1220190601827915
q_learning,100,476,Worthy,131.47493106448516,-131.47493106448516,266.9498621289703,272.1602025009465,138.62943611198907,7.154505047503903,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,3,2,1.0,0.22817166534760486,,,
pvl_delta,100,477,Worthy,129.2428967714549,-129.2428967714549,266.4857935429098,276.90647428686214,138.62943611198907,9.38653934053417,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,160,22,32,0.423698679651847,,0.5690735110902542,0.5041878820971354,0.7780802250152842
q_learning,100,477,Worthy,133.81620784846226,-133.81620784846226,271.6324156969245,276.8427560689007,138.62943611198907,4.81322826352681,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,11,10,0.8506953122107053,0.1917109656630468,,,
pvl_delta,100,478,Worthy,122.89706879526972,-122.89706879526972,253.79413759053944,264.2148183344918,138.62943611198907,15.732367316719348,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,495,64,32,0.8195057311935038,,1.1573519950745381,1e-06,0.9128519155366392
q_learning,100,478,Worthy,136.36216258421413,-136.36216258421413,276.72432516842827,281.93466554040447,138.62943611198907,2.2672735277749325,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2,2,1.0,0.10911406744304865,,,
pvl_delta,100,479,Worthy,134.87566709972478,-134.87566709972478,277.75133419944956,288.1720149434019,138.62943611198907,3.7537690122642857,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,290,46,32,0.408996039795483,,0.30014743310399744,10.0,0.09488348628949408
q_learning,100,479,Worthy,135.9144030216526,-135.9144030216526,275.8288060433052,281.0391464152814,138.62943611198907,2.715033090336476,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,348,84,10,0.00047252573615794917,100.0,,,
pvl_delta,100,480,Worthy,132.09366918834,-132.09366918834,272.18733837668,282.6080191206323,138.62943611198907,6.535766923649078,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,540,70,32,0.999999,,0.8652409117655664,1e-06,0.6220834817758077
q_learning,100,480,Worthy,137.8393168821247,-137.8393168821247,279.6786337642494,284.8889741362256,138.62943611198907,0.7901192298643593,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,2,1.0,0.0700674680124362,,,
pvl_delta,100,481,Worthy,85.46129257927564,-85.46129257927564,178.92258515855127,189.34326590250365,138.62943611198907,53.16814353271343,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,395,50,32,0.0020935110677763142,,0.8384231393420697,0.841949525416284,5.0
q_learning,100,481,Worthy,101.08234318680745,-101.08234318680745,206.1646863736149,211.37502674559107,138.62943611198907,37.547092925181616,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,144,30,9,0.002304776755017048,100.0,,,
pvl_delta,100,482,Worthy,134.15440823587485,-134.15440823587485,276.3088164717497,286.72949721570205,138.62943611198907,4.475027876114211,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,11,32,0.999999,,1e-06,0.8182235780813484,0.33630255144928306
q_learning,100,482,Worthy,137.43221757461674,-137.43221757461674,278.8644351492335,284.0747755212097,138.62943611198907,1.197218537372322,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,2,1.0,0.08542289775896862,,,
pvl_delta,100,483,Worthy,133.706862714726,-133.706862714726,275.413725429452,285.8344061734043,138.62943611198907,4.922573397263079,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,22,32,0.23721984460654172,,0.4117918339085478,0.3010022051570523,0.8704351261063195
q_learning,100,483,Worthy,138.35914455528948,-138.35914455528948,280.71828911057895,285.92862948255515,138.62943611198907,0.2702915566995898,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,7,3,0.5347445236222905,0.07009299459964854,,,
